DATETIME,FUND,INSTRUMENT_TYPE,SECURITY_NAME,IDENTIFIER,IDENTIFIER_TYPE,PRICE_FUND,PRICE_REF,DIFF_PRICE_REF
2022-10-31,Magnum,Equities,Prudential Financial,PRU,SYMBOL,99.82,109.802,-9.982000000000014
2022-10-31,Magnum,Equities,Hartford (The),HIG,SYMBOL,71.17,78.287,-7.117000000000004
2022-10-31,Magnum,Equities,Regions Financial Corporation,RF,SYMBOL,21.3,23.43,-2.129999999999999
2022-10-31,Magnum,Equities,Pfizer,PFE,SYMBOL,44.75,49.225,-4.475000000000001
2022-10-31,Magnum,Equities,Southern Company,SO,SYMBOL,62.87,69.157,-6.286999999999999
2022-10-31,Magnum,Equities,Thermo Fisher Scientific,TMO,SYMBOL,513.03,564.333,-51.303
2022-10-31,Magnum,Equities,ON Semiconductor,ON,SYMBOL,61.43,67.573,-6.142999999999994
2022-10-31,Magnum,Equities,Whirlpool Corporation,WHR,SYMBOL,131.36,144.496,-13.135999999999996
2022-10-31,Magnum,Equities,Kellogg's,K,SYMBOL,74.86,82.346,-7.486000000000004
2022-10-31,Magnum,Equities,Agilent Technologies,A,SYMBOL,137.66,151.426,-13.765999999999991
2022-10-31,Magnum,Equities,LyondellBasell,LYB,SYMBOL,72.51,79.761,-7.250999999999991
2022-10-31,Magnum,Equities,Clorox,CLX,SYMBOL,142.75,157.025,-14.275000000000006
2022-10-31,Magnum,Equities,Centene Corporation,CNC,SYMBOL,85.13,93.643,-8.513000000000005
2022-10-31,Magnum,Equities,Atmos Energy,ATO,SYMBOL,103.88,114.268,-10.388000000000005
2022-10-31,Magnum,Equities,Southwest Airlines,LUV,SYMBOL,35.78,39.358,-3.577999999999996
2022-10-31,Magnum,Equities,Zoetis,ZTS,SYMBOL,149.77,164.747,-14.977000000000004
2022-10-31,Magnum,Equities,Progressive Corporation,PGR,SYMBOL,128.12,140.932,-12.811999999999983
2022-10-31,Magnum,Equities,Charter Communications,CHTR,SYMBOL,367.62,404.382,-36.762
2022-10-31,Magnum,Equities,NetApp,NTAP,SYMBOL,67.72,74.492,-6.772000000000006
2022-10-31,Magnum,Equities,Fortinet,FTNT,SYMBOL,57.16,62.876,-5.716000000000001
2022-10-31,Magnum,Equities,Microsoft,MSFT,SYMBOL,229.91,252.901,-22.991000000000014
2022-10-31,Magnum,Equities,Altria,MO,SYMBOL,43.48,47.828,-4.348000000000006
2022-10-31,Magnum,Equities,Nvidia,NVDA,SYMBOL,134.9,148.39,-13.48999999999998
2022-10-31,Magnum,Equities,"F5, Inc.",FFIV,SYMBOL,142.91,157.201,-14.290999999999997
2022-10-31,Magnum,Equities,Idexx Laboratories,IDXX,SYMBOL,359.68,395.648,-35.96800000000002
2022-10-31,Magnum,Equities,Intel,INTC,SYMBOL,27.5,30.25,-2.75
2022-10-31,Magnum,Equities,Stryker Corporation,SYK,SYMBOL,227.34,250.074,-22.73400000000001
2022-10-31,Magnum,Equities,Valero Energy,VLO,SYMBOL,121.67,133.837,-12.166999999999987
2022-10-31,Magnum,Equities,Northrop Grumman,NOC,SYMBOL,540.5,594.55,-54.049999999999955
2022-10-31,Magnum,Equities,D.R. Horton,DHI,SYMBOL,76.13,83.743,-7.6129999999999995
2022-10-31,Magnum,Equities,Ansys,ANSS,SYMBOL,221.16,243.276,-22.116000000000014
2022-10-31,Magnum,Equities,TJX Companies,TJX,SYMBOL,70.96,78.056,-7.096000000000004
2022-10-31,Magnum,Equities,Emerson Electric,EMR,SYMBOL,84.59,93.049,-8.459000000000003
2022-10-31,Magnum,Equities,Martin Marietta Materials,MLM,SYMBOL,334.2,367.62,-33.420000000000016
2022-10-31,Magnum,Equities,Danaher Corporation,DHR,SYMBOL,250.86,275.946,-25.086000000000013
2022-10-31,Magnum,Equities,Electronic Arts,EA,SYMBOL,125.37,137.907,-12.537000000000006
2022-10-31,Magnum,Equities,Starbucks,SBUX,SYMBOL,84.79,93.269,-8.479
2022-10-31,Magnum,Equities,Moderna,MRNA,SYMBOL,150.33,165.363,-15.032999999999987
2022-10-31,Magnum,Equities,T. Rowe Price,TROW,SYMBOL,102.75,113.025,-10.275000000000006
2022-10-31,Magnum,Equities,Ameriprise Financial,AMP,SYMBOL,304.14,334.554,-30.413999999999987
2022-10-31,Magnum,Equities,Activision Blizzard,ATVI,SYMBOL,72.02,79.222,-7.201999999999998
2022-10-31,Magnum,Equities,JPMorgan Chase,JPM,SYMBOL,123.14,135.454,-12.314000000000007
2022-10-31,Magnum,Equities,Weyerhaeuser,WY,SYMBOL,29.58,32.538,-2.9579999999999984
2022-10-31,Magnum,Equities,W. W. Grainger,GWW,SYMBOL,578.0,635.8,-57.799999999999955
2022-10-31,Magnum,Equities,Leidos,LDOS,SYMBOL,100.42,110.462,-10.042000000000002
2022-10-31,Magnum,Equities,PTC,PTC,SYMBOL,117.83,129.613,-11.783000000000001
2022-10-31,Magnum,Equities,Johnson & Johnson,JNJ,SYMBOL,169.11,186.021,-16.910999999999973
2022-10-31,Magnum,Equities,Public Service Enterprise Group,PEG,SYMBOL,54.53,59.983,-5.452999999999996
2022-10-31,Magnum,Equities,RTX Corporation,RTX,SYMBOL,92.53,101.783,-9.253
2022-10-31,Magnum,Equities,Take-Two Interactive,TTWO,SYMBOL,118.48,130.328,-11.847999999999999
2022-10-31,Magnum,Equities,Arthur J. Gallagher & Co.,AJG,SYMBOL,185.54,204.094,-18.554000000000002
2022-10-31,Magnum,Equities,Bunge Limited,BG,SYMBOL,96.21,105.831,-9.62100000000001
2022-10-31,Magnum,Equities,Parker Hannifin,PH,SYMBOL,285.82,314.402,-28.581999999999994
2022-10-31,Magnum,Equities,KLA Corporation,KLAC,SYMBOL,312.41,343.651,-31.240999999999985
2022-10-31,Magnum,Equities,Dow Inc.,DOW,SYMBOL,44.89,49.379,-4.488999999999997
2022-10-31,Magnum,Equities,Copart,CPRT,SYMBOL,28.76,31.636,-2.8759999999999977
2022-10-31,Magnum,Equities,Carnival,CCL,SYMBOL,9.06,9.966,-0.9059999999999988
2022-10-31,Magnum,Equities,American Electric Power,AEP,SYMBOL,84.65,93.115,-8.46499999999999
2022-10-31,Magnum,Equities,HCA Healthcare,HCA,SYMBOL,215.99,237.589,-21.59899999999999
2022-10-31,Magnum,Equities,Qorvo,QRVO,SYMBOL,86.08,94.688,-8.608000000000004
2022-10-31,Magnum,Equities,McKesson,MCK,SYMBOL,387.68,426.448,-38.76799999999997
2022-10-31,Magnum,Equities,Charles River Laboratories,CRL,SYMBOL,212.25,233.475,-21.224999999999994
2022-10-31,Magnum,Equities,IQVIA,IQV,SYMBOL,209.67,230.637,-20.967000000000013
2022-10-31,Trustmind,Equities,Allstate,ALL,SYMBOL,123.57,135.927,-12.357
2022-10-31,Trustmind,Equities,Albemarle Corporation,ALB,SYMBOL,278.41,306.251,-27.84099999999995
2022-10-31,Trustmind,Equities,Akamai,AKAM,SYMBOL,88.33,97.163,-8.832999999999998
2022-10-31,Trustmind,Equities,Mettler Toledo,MTD,SYMBOL,1264.93,1391.423,-126.49299999999994
2022-10-31,Trustmind,Equities,Carrier Global,CARR,SYMBOL,39.25,43.175,-3.924999999999997
2022-10-31,Trustmind,Equities,J.M. Smucker Company (The),SJM,SYMBOL,146.56,161.216,-14.656000000000006
2022-10-31,Trustmind,Equities,Verizon,VZ,SYMBOL,35.56,39.116,-3.5559999999999974
2022-10-31,Trustmind,Equities,Vulcan Materials Company,VMC,SYMBOL,162.28,178.508,-16.22800000000001
2022-10-31,Trustmind,Equities,Constellation Brands,STZ,SYMBOL,243.65,268.015,-24.36499999999998
2022-10-31,Trustmind,Equities,Keysight,KEYS,SYMBOL,174.15,191.565,-17.414999999999992
2022-10-31,Trustmind,Equities,Hormel Foods,HRL,SYMBOL,45.54,50.094,-4.554000000000002
2022-10-31,Trustmind,Equities,AmerisourceBergen,ABC,SYMBOL,155.4,170.94,-15.539999999999992
2022-10-31,Trustmind,Equities,Charles River Laboratories,CRL,SYMBOL,212.25,233.475,-21.224999999999994
2022-10-31,Trustmind,Equities,Fortive,FTV,SYMBOL,63.69,70.059,-6.369
2022-10-31,Trustmind,Equities,Whirlpool Corporation,WHR,SYMBOL,131.36,144.496,-13.135999999999996
2022-10-31,Trustmind,Equities,ConocoPhillips,COP,SYMBOL,121.63,133.793,-12.163000000000011
2022-10-31,Trustmind,Equities,Aon,AON,SYMBOL,279.94,307.934,-27.994000000000028
2022-10-31,Trustmind,Equities,Thermo Fisher Scientific,TMO,SYMBOL,513.03,564.333,-51.303
2022-10-31,Trustmind,Equities,Cadence Design Systems,CDNS,SYMBOL,151.39,166.529,-15.13900000000001
2022-10-31,Trustmind,Equities,Everest Re,EG,SYMBOL,318.04,349.844,-31.803999999999974
2022-10-31,Trustmind,Equities,FMC Corporation,FMC,SYMBOL,117.12,128.832,-11.711999999999989
2022-10-31,Trustmind,Equities,CSX,CSX,SYMBOL,28.76,31.636,-2.8759999999999977
2022-10-31,Trustmind,Equities,Mastercard,MA,SYMBOL,326.66,359.326,-32.666
2022-10-31,Trustmind,Equities,EPAM Systems,EPAM,SYMBOL,350.0,385.0,-35.0
2022-10-31,Trustmind,Equities,Lennar,LEN,SYMBOL,79.88,87.868,-7.9879999999999995
2022-10-31,Trustmind,Equities,Autodesk,ADSK,SYMBOL,214.3,235.73,-21.42999999999998
2022-10-31,Trustmind,Equities,Huntington Ingalls Industries,HII,SYMBOL,251.27,276.397,-25.12699999999998
2022-10-31,Trustmind,Equities,Xylem Inc.,XYL,SYMBOL,101.5,111.65,-10.150000000000006
2022-10-31,Trustmind,Equities,Monolithic Power Systems,MPWR,SYMBOL,337.37,371.107,-33.73700000000002
2022-10-31,Trustmind,Equities,J.B. Hunt,JBHT,SYMBOL,169.55,186.505,-16.954999999999984
2022-10-31,Trustmind,Equities,Marathon Petroleum,MPC,SYMBOL,110.93,122.023,-11.09299999999999
2022-10-31,Trustmind,Equities,Marriott International,MAR,SYMBOL,158.44,174.284,-15.843999999999994
2022-10-31,Trustmind,Equities,Eli Lilly and Company,LLY,SYMBOL,358.26,394.086,-35.82600000000002
2022-10-31,Trustmind,Equities,Texas Instruments,TXN,SYMBOL,157.17,172.887,-15.717000000000013
2022-10-31,Trustmind,Equities,Illinois Tool Works,ITW,SYMBOL,209.98,230.978,-20.99800000000002
2022-10-31,Trustmind,Equities,Best Buy,BBY,SYMBOL,66.08,72.688,-6.608000000000004
2022-10-31,Trustmind,Equities,Franklin Templeton,BEN,SYMBOL,22.66,24.926,-2.2659999999999982
2022-10-31,Trustmind,Equities,IQVIA,IQV,SYMBOL,209.67,230.637,-20.967000000000013
2022-10-31,Trustmind,Equities,United Airlines Holdings,UAL,SYMBOL,43.08,47.388,-4.308
2022-10-31,Trustmind,Equities,Altria,MO,SYMBOL,43.48,47.828,-4.348000000000006
2022-10-31,Trustmind,Equities,Zoetis,ZTS,SYMBOL,149.77,164.747,-14.977000000000004
2022-10-31,Trustmind,Equities,Invitation Homes,INVH,SYMBOL,30.75,33.825,-3.075000000000003
2022-10-31,Trustmind,Equities,ON Semiconductor,ON,SYMBOL,61.43,67.573,-6.142999999999994
2022-10-31,Trustmind,Equities,Home Depot (The),HD,SYMBOL,290.14,319.154,-29.01400000000001
2022-10-31,Trustmind,Equities,Prudential Financial,PRU,SYMBOL,99.82,109.802,-9.982000000000014
2022-10-31,Trustmind,Equities,Aptiv,APTV,SYMBOL,91.07,100.177,-9.107000000000014
2022-10-31,Trustmind,Equities,Vici Properties,VICI,SYMBOL,30.87,33.957,-3.0869999999999997
2022-10-31,Trustmind,Equities,Essex Property Trust,ESS,SYMBOL,215.29,236.819,-21.528999999999996
2022-10-31,Trustmind,Equities,Molson Coors Beverage Company,TAP,SYMBOL,49.37,54.307,-4.937000000000005
2022-10-31,Trustmind,Equities,Campbell Soup Company,CPB,SYMBOL,51.79,56.969,-5.179000000000002
2022-10-31,Trustmind,Equities,Diamondback Energy,FANG,SYMBOL,150.03,165.033,-15.002999999999986
2022-10-31,Trustmind,Equities,Kellogg's,K,SYMBOL,74.86,82.346,-7.486000000000004
2022-10-31,Trustmind,Equities,Dollar Tree,DLTR,SYMBOL,158.5,174.35,-15.849999999999994
2022-10-31,Trustmind,Equities,Chevron Corporation,CVX,SYMBOL,174.54,191.994,-17.454000000000008
2022-10-31,Trustmind,Equities,Discover Financial,DFS,SYMBOL,101.79,111.969,-10.178999999999988
2022-10-31,Virtous,Equities,Molson Coors Beverage Company,TAP,SYMBOL,49.37,54.307,-4.937000000000005
2022-10-31,Virtous,Equities,Verisign,VRSN,SYMBOL,200.46,220.506,-20.045999999999992
2022-10-31,Virtous,Equities,Teledyne Technologies,TDY,SYMBOL,397.98,437.778,-39.798
2022-10-31,Virtous,Equities,Analog Devices,ADI,SYMBOL,140.66,154.726,-14.066000000000003
2022-10-31,Virtous,Equities,Mastercard,MA,SYMBOL,326.66,359.326,-32.666
2022-10-31,Virtous,Equities,Williams Companies,WMB,SYMBOL,31.39,34.529,-3.139000000000003
2022-10-31,Virtous,Equities,VF Corporation,VFC,SYMBOL,26.98,29.678,-2.6980000000000004
2022-10-31,Virtous,Equities,Verizon,VZ,SYMBOL,35.56,39.116,-3.5559999999999974
2022-10-31,Virtous,Equities,Nordson Corporation,NDSN,SYMBOL,222.46,244.706,-22.24599999999998
2022-10-31,Virtous,Equities,Kroger,KR,SYMBOL,46.24,50.864,-4.623999999999995
2022-10-31,Virtous,Equities,Realty Income,O,SYMBOL,60.04,66.044,-6.003999999999998
2022-10-31,Virtous,Equities,NetApp,NTAP,SYMBOL,67.72,74.492,-6.772000000000006
2022-10-31,Virtous,Equities,Nucor,NUE,SYMBOL,130.02,143.022,-13.001999999999981
2022-10-31,Virtous,Equities,Mosaic Company (The),MOS,SYMBOL,52.79,58.069,-5.2790000000000035
2022-10-31,Virtous,Equities,Bank of America,BAC,SYMBOL,35.32,38.852,-3.5319999999999965
2022-10-31,Virtous,Equities,Dover Corporation,DOV,SYMBOL,129.29,142.219,-12.929000000000002
2022-10-31,Virtous,Equities,General Dynamics,GD,SYMBOL,245.53,270.083,-24.553000000000026
2022-10-31,Virtous,Equities,Fox Corporation (Class A),FOXA,SYMBOL,28.67,31.537,-2.8669999999999973
2022-10-31,Virtous,Equities,Autodesk,ADSK,SYMBOL,214.3,235.73,-21.42999999999998
2022-10-31,Virtous,Equities,Boston Properties,BXP,SYMBOL,69.09,75.999,-6.908999999999992
2022-10-31,Virtous,Equities,Global Payments,GPN,SYMBOL,113.4,124.74,-11.33999999999999
2022-10-31,Virtous,Equities,AES Corporation,AES,SYMBOL,25.62,28.182,-2.5619999999999976
2022-10-31,Virtous,Equities,BlackRock,BLK,SYMBOL,632.22,695.442,-63.22199999999998
2022-10-31,Virtous,Equities,Allstate,ALL,SYMBOL,123.57,135.927,-12.357
2022-10-31,Virtous,Equities,Travelers Companies (The),TRV,SYMBOL,181.55,199.705,-18.155
2022-10-31,Virtous,Equities,Vertex Pharmaceuticals,VRTX,SYMBOL,312.0,343.2,-31.19999999999999
2022-10-31,Virtous,Equities,Marriott International,MAR,SYMBOL,158.44,174.284,-15.843999999999994
2022-10-31,Virtous,Equities,Snap-on,SNA,SYMBOL,216.37,238.007,-21.637
2022-10-31,Virtous,Equities,CoStar Group,CSGP,SYMBOL,82.72,90.992,-8.272000000000006
2022-10-31,Virtous,Equities,Aon,AON,SYMBOL,279.94,307.934,-27.994000000000028
2022-10-31,Virtous,Equities,AbbVie,ABBV,SYMBOL,142.12,156.332,-14.211999999999989
2022-10-31,Virtous,Equities,Whirlpool Corporation,WHR,SYMBOL,131.36,144.496,-13.135999999999996
2022-10-31,Virtous,Equities,DaVita Inc.,DVA,SYMBOL,73.01,80.311,-7.301000000000002
2022-10-31,Virtous,Equities,Bristol Myers Squibb,BMY,SYMBOL,75.56,83.116,-7.555999999999997
2022-10-31,Virtous,Equities,Viatris,VTRS,SYMBOL,9.68,10.648,-0.968
2022-10-31,Virtous,Equities,Waste Management,WM,SYMBOL,156.34,171.974,-15.633999999999986
2022-10-31,Virtous,Equities,Enphase,ENPH,SYMBOL,307.0,337.7,-30.69999999999999
2022-10-31,Virtous,Equities,PulteGroup,PHM,SYMBOL,39.65,43.615,-3.9650000000000034
2022-10-31,Virtous,Equities,MSCI,MSCI,SYMBOL,463.94,510.334,-46.394000000000005
2022-10-31,Virtous,Equities,Generac,GNRC,SYMBOL,115.91,127.501,-11.591000000000008
2022-10-31,Virtous,Equities,Teleflex,TFX,SYMBOL,213.3,234.63,-21.329999999999984
2022-10-31,Virtous,Equities,Nvidia,NVDA,SYMBOL,134.9,148.39,-13.48999999999998
2022-10-31,Virtous,Equities,Southern Company,SO,SYMBOL,62.87,69.157,-6.286999999999999
2022-10-31,Virtous,Equities,TransDigm Group,TDG,SYMBOL,575.76,633.336,-57.57600000000002
2022-10-31,Virtous,Equities,Microchip Technology,MCHP,SYMBOL,60.59,66.649,-6.0589999999999975
2022-10-31,Virtous,Equities,Ball Corporation,BALL,SYMBOL,48.85,53.735,-4.884999999999998
2022-10-31,Virtous,Equities,NiSource,NI,SYMBOL,25.0,27.5,-2.5
2022-10-31,Virtous,Equities,AvalonBay Communities,AVB,SYMBOL,170.11,187.121,-17.010999999999996
2022-10-31,Virtous,Equities,Marathon Petroleum,MPC,SYMBOL,110.93,122.023,-11.09299999999999
2022-10-31,Virtous,Equities,FIS,FIS,SYMBOL,80.97,89.067,-8.096999999999994
2022-10-31,Virtous,Equities,TE Connectivity,TEL,SYMBOL,120.04,132.044,-12.004000000000005
2022-10-31,Virtous,Equities,Caterpillar Inc.,CAT,SYMBOL,213.21,234.531,-21.320999999999998
2022-10-31,Wallington,Equities,Pool Corporation,POOL,SYMBOL,300.54,330.594,-30.053999999999974
2022-10-31,Wallington,Equities,Whirlpool Corporation,WHR,SYMBOL,131.36,144.496,-13.135999999999996
2022-10-31,Wallington,Equities,Broadcom Inc.,AVGO,SYMBOL,460.45,506.495,-46.045000000000016
2022-10-31,Wallington,Equities,"NVR, Inc.",NVR,SYMBOL,4237.75,4661.525,-423.77499999999964
2022-10-31,Wallington,Equities,Mastercard,MA,SYMBOL,326.66,359.326,-32.666
2022-10-31,Wallington,Equities,Raymond James,RJF,SYMBOL,116.67,128.337,-11.666999999999987
2022-10-31,Wallington,Equities,Realty Income,O,SYMBOL,60.04,66.044,-6.003999999999998
2022-10-31,Wallington,Equities,Jacobs Solutions,J,SYMBOL,114.47,125.917,-11.447000000000003
2022-10-31,Wallington,Equities,Simon Property Group,SPG,SYMBOL,104.02,114.422,-10.402000000000001
2022-10-31,Wallington,Equities,Valero Energy,VLO,SYMBOL,121.67,133.837,-12.166999999999987
2022-10-31,Wallington,Equities,Costco,COST,SYMBOL,498.64,548.504,-49.86400000000003
2022-10-31,Wallington,Equities,Kellogg's,K,SYMBOL,74.86,82.346,-7.486000000000004
2022-10-31,Wallington,Equities,Arista Networks,ANET,SYMBOL,120.86,132.946,-12.085999999999999
2022-10-31,Wallington,Equities,Garmin,GRMN,SYMBOL,86.12,94.732,-8.611999999999995
2022-10-31,Wallington,Equities,M&T Bank,MTB,SYMBOL,164.03,180.433,-16.40299999999999
2022-10-31,Wallington,Equities,Chipotle Mexican Grill,CMG,SYMBOL,1498.33,1648.163,-149.83300000000008
2022-10-31,Wallington,Equities,Berkley,WRB,SYMBOL,73.52,80.872,-7.352000000000004
2022-10-31,Wallington,Equities,Viatris,VTRS,SYMBOL,9.68,10.648,-0.968
2022-10-31,Wallington,Equities,Moody's Corporation,MCO,SYMBOL,262.28,288.508,-26.22800000000001
2022-10-31,Wallington,Equities,Kinder Morgan,KMI,SYMBOL,17.28,19.008,-1.727999999999998
2022-10-31,Wallington,Equities,Allegion,ALLE,SYMBOL,103.54,113.894,-10.354
2022-10-31,Wallington,Equities,PPL Corporation,PPL,SYMBOL,25.82,28.402,-2.5820000000000007
2022-10-31,Wallington,Equities,Citizens Financial Group,CFG,SYMBOL,38.99,42.889,-3.899000000000001
2022-10-31,Wallington,Equities,AbbVie,ABBV,SYMBOL,142.12,156.332,-14.211999999999989
2022-10-31,Wallington,Equities,Masco,MAS,SYMBOL,45.26,49.786,-4.526000000000003
2022-10-31,Wallington,Equities,Fox Corporation (Class B),FOX,SYMBOL,26.99,29.689,-2.6990000000000016
2022-10-31,Wallington,Equities,CSX,CSX,SYMBOL,28.76,31.636,-2.8759999999999977
2022-10-31,Wallington,Equities,McCormick & Company,MKC,SYMBOL,77.56,85.316,-7.756
2022-10-31,Wallington,Equities,Qorvo,QRVO,SYMBOL,86.08,94.688,-8.608000000000004
2022-10-31,Wallington,Equities,Host Hotels & Resorts,HST,SYMBOL,18.43,20.273,-1.843
2022-10-31,Wallington,Equities,Ceridian,CDAY,SYMBOL,66.19,72.809,-6.619
2022-10-31,Wallington,Equities,Sealed Air,SEE,SYMBOL,47.01,51.711,-4.7010000000000005
2022-10-31,Wallington,Equities,Monster Beverage,MNST,SYMBOL,46.86,51.546,-4.686
2022-10-31,Wallington,Equities,Lincoln Financial,LNC,SYMBOL,51.06,56.166,-5.1059999999999945
2022-10-31,Wallington,Equities,Lowe's,LOW,SYMBOL,192.08,211.288,-19.208
2022-10-31,Wallington,Equities,Wabtec,WAB,SYMBOL,92.68,101.948,-9.267999999999986
2022-10-31,Wallington,Equities,Expedia Group,EXPE,SYMBOL,93.47,102.817,-9.346999999999994
2022-10-31,Wallington,Equities,Sherwin-Williams,SHW,SYMBOL,222.77,245.047,-22.276999999999987
2022-10-31,Wallington,Equities,Genuine Parts Company,GPC,SYMBOL,174.88,192.368,-17.488
2022-10-31,Wallington,Equities,Howmet Aerospace,HWM,SYMBOL,35.41,38.951,-3.541000000000004
2022-10-31,Wallington,Equities,Verisign,VRSN,SYMBOL,200.46,220.506,-20.045999999999992
2022-10-31,Wallington,Equities,Target Corporation,TGT,SYMBOL,159.75,175.725,-15.974999999999994
2022-10-31,Wallington,Equities,Honeywell,HON,SYMBOL,199.81,219.791,-19.980999999999995
2022-10-31,Wallington,Equities,D.R. Horton,DHI,SYMBOL,76.13,83.743,-7.6129999999999995
2022-10-31,Wallington,Equities,L3Harris,LHX,SYMBOL,242.3,266.53,-24.22999999999996
2022-10-31,Wallington,Equities,J.M. Smucker Company (The),SJM,SYMBOL,146.56,161.216,-14.656000000000006
2022-10-31,Wallington,Equities,CMS Energy,CMS,SYMBOL,55.24,60.764,-5.524000000000001
2022-10-31,Wallington,Equities,Analog Devices,ADI,SYMBOL,140.66,154.726,-14.066000000000003
2022-10-31,Wallington,Equities,Cardinal Health,CAH,SYMBOL,74.52,81.972,-7.451999999999998
2022-10-31,Wallington,Equities,Coca-Cola Company (The),KO,SYMBOL,58.53,64.383,-5.852999999999994
2022-10-31,Wallington,Equities,Omnicom Group,OMC,SYMBOL,71.0,78.1,-7.099999999999994
2022-10-31,Whitestone,Equities,Diamondback Energy,FANG,SYMBOL,150.03,165.033,-15.002999999999986
2022-10-31,Whitestone,Equities,A. O. Smith,AOS,SYMBOL,53.82,59.202,-5.381999999999998
2022-10-31,Whitestone,Equities,ADM,ADM,SYMBOL,94.97,104.467,-9.497
2022-10-31,Whitestone,Equities,Thermo Fisher Scientific,TMO,SYMBOL,513.03,564.333,-51.303
2022-10-31,Whitestone,Equities,C.H. Robinson,CHRW,SYMBOL,95.91,105.501,-9.591000000000008
2022-10-31,Whitestone,Equities,Church & Dwight,CHD,SYMBOL,73.21,80.531,-7.321000000000012
2022-10-31,Whitestone,Equities,J.B. Hunt,JBHT,SYMBOL,169.55,186.505,-16.954999999999984
2022-10-31,Whitestone,Equities,Southern Company,SO,SYMBOL,62.87,69.157,-6.286999999999999
2022-10-31,Whitestone,Equities,Fastenal,FAST,SYMBOL,47.4,52.14,-4.740000000000002
2022-10-31,Whitestone,Equities,State Street Corporation,STT,SYMBOL,72.16,79.376,-7.216000000000008
2022-10-31,Whitestone,Equities,Freeport-McMoRan,FCX,SYMBOL,31.35,34.485,-3.134999999999998
2022-10-31,Whitestone,Equities,Constellation Brands,STZ,SYMBOL,243.65,268.015,-24.36499999999998
2022-10-31,Whitestone,Equities,Norfolk Southern Railway,NSC,SYMBOL,222.77,245.047,-22.276999999999987
2022-10-31,Whitestone,Equities,Allstate,ALL,SYMBOL,123.57,135.927,-12.357
2022-10-31,Whitestone,Equities,J.M. Smucker Company (The),SJM,SYMBOL,146.56,161.216,-14.656000000000006
2022-10-31,Whitestone,Equities,Evergy,EVRG,SYMBOL,58.62,64.482,-5.862000000000002
2022-10-31,Whitestone,Equities,Microsoft,MSFT,SYMBOL,229.91,252.901,-22.991000000000014
2022-10-31,Whitestone,Equities,American Express,AXP,SYMBOL,146.89,161.579,-14.689000000000021
2022-10-31,Whitestone,Equities,Stryker Corporation,SYK,SYMBOL,227.34,250.074,-22.73400000000001
2022-10-31,Whitestone,Equities,Vici Properties,VICI,SYMBOL,30.87,33.957,-3.0869999999999997
2022-10-31,Whitestone,Equities,Alexandria Real Estate Equities,ARE,SYMBOL,141.09,155.199,-14.109000000000009
2022-10-31,Whitestone,Equities,DuPont,DD,SYMBOL,56.09,61.699,-5.608999999999995
2022-10-31,Whitestone,Equities,American Tower,AMT,SYMBOL,202.49,222.739,-20.248999999999995
2022-10-31,Whitestone,Equities,Honeywell,HON,SYMBOL,199.81,219.791,-19.980999999999995
2022-10-31,Whitestone,Equities,Royal Caribbean Group,RCL,SYMBOL,53.38,58.718,-5.338000000000001
2022-10-31,Whitestone,Equities,Amphenol,APH,SYMBOL,75.22,82.742,-7.522000000000006
2022-10-31,Whitestone,Equities,PulteGroup,PHM,SYMBOL,39.65,43.615,-3.9650000000000034
2022-10-31,Whitestone,Equities,Eaton Corporation,ETN,SYMBOL,147.22,161.942,-14.722000000000008
2022-10-31,Whitestone,Equities,Mondelez International,MDLZ,SYMBOL,60.47,66.517,-6.046999999999997
2022-10-31,Whitestone,Equities,Lennar,LEN,SYMBOL,79.88,87.868,-7.9879999999999995
2022-10-31,Whitestone,Equities,Activision Blizzard,ATVI,SYMBOL,72.02,79.222,-7.201999999999998
2022-10-31,Whitestone,Equities,AutoZone,AZO,SYMBOL,2532.88,2786.168,-253.288
2022-10-31,Whitestone,Equities,Verisk,VRSK,SYMBOL,181.89,200.079,-18.18900000000002
2022-10-31,Whitestone,Equities,CoStar Group,CSGP,SYMBOL,82.72,90.992,-8.272000000000006
2022-10-31,Whitestone,Equities,Jack Henry & Associates,JKHY,SYMBOL,197.2,216.92,-19.72
2022-10-31,Whitestone,Equities,Cigna,CI,SYMBOL,319.08,350.988,-31.908000000000015
2022-10-31,Whitestone,Equities,Comerica,CMA,SYMBOL,67.5,74.25,-6.75
2022-10-31,Whitestone,Equities,Take-Two Interactive,TTWO,SYMBOL,118.48,130.328,-11.847999999999999
2022-10-31,Whitestone,Equities,Newmont,NEM,SYMBOL,41.02,45.122,-4.101999999999997
2022-10-31,Whitestone,Equities,Exelon,EXC,SYMBOL,37.27,40.997,-3.7269999999999968
2022-10-31,Whitestone,Equities,WEC Energy Group,WEC,SYMBOL,88.3,97.13,-8.829999999999998
2022-10-31,Whitestone,Equities,Alliant Energy,LNT,SYMBOL,50.88,55.968,-5.088000000000001
2022-10-31,Whitestone,Equities,Boston Scientific,BSX,SYMBOL,43.11,47.421,-4.311
2022-10-31,Whitestone,Equities,HP Inc.,HPQ,SYMBOL,26.88,29.568,-2.6880000000000024
2022-10-31,Whitestone,Equities,"UDR, Inc.",UDR,SYMBOL,38.57,42.427,-3.8569999999999993
2022-10-31,Whitestone,Equities,Occidental Petroleum,OXY,SYMBOL,72.03,79.233,-7.203000000000003
2022-10-31,Whitestone,Equities,Illumina,ILMN,SYMBOL,228.82,251.702,-22.882000000000005
